,0
983,7.507084557013153e-07
984,7.568685116829595e-07
985,7.528089983598067e-07
986,7.438578738637155e-07
987,7.450101546985391e-07
988,7.488348456361476e-07
989,7.537840363650849e-07
990,7.705347738841945e-07
991,7.521827771094377e-07
992,8.230383293991308e-07
993,7.355304704473117e-07
994,9.289959753452243e-07
995,8.108941583598908e-07
996,7.861584117061597e-07
997,7.672362278470648e-07
998,7.414860600798792e-07
999,7.66396731168158e-07
1000,7.684423037437282e-07
1001,7.734202277795725e-07
1002,7.563395138090983e-07
1003,7.607323413448066e-07
1004,7.54453467674363e-07
1005,7.613360559424528e-07
1006,7.571428684560506e-07
1007,7.569827274958129e-07
1008,7.465640187430649e-07
1009,7.381050991461287e-07
1010,7.720883846800516e-07
1011,7.820281719187664e-07
1012,7.608257449400393e-07
1013,7.663991257238669e-07
1014,7.609263956870354e-07
1015,9.137235272510821e-07
1016,8.144162364509713e-07
1017,7.826479883907025e-07
1018,7.53245327308109e-07
1019,7.446960826743927e-07
1020,7.49999901240606e-07
1021,7.708835416184982e-07
1022,7.589665539536753e-07
1023,7.770310731760228e-07
1024,7.588057091241884e-07
1025,7.376797605799301e-07
1026,7.883064691052442e-07
1027,7.532786729244122e-07
1028,7.338825896865257e-07
1029,7.610100749503784e-07
1030,7.593152473466368e-07
1031,7.611055754302959e-07
1032,7.371251177172261e-07
1033,7.468148760748999e-07
1034,7.636272403580008e-07
1035,7.36233376891437e-07
1036,9.090452486866777e-07
1037,8.28355292913689e-07
1038,7.822289693554541e-07
1039,7.504039923801567e-07
1040,7.64343525533508e-07
1041,7.559062865107033e-07
1042,7.652610380669596e-07
1043,7.321281080008657e-07
1044,7.708963333940451e-07
1045,7.43487255068687e-07
1046,7.329917450272764e-07
1047,7.466463110295154e-07
1048,7.696572545741689e-07
1049,7.646524956464403e-07
1050,7.434518421884286e-07
1051,7.701613016721356e-07
1052,7.601609713326713e-07
1053,7.593495488768762e-07
1054,7.430597735906686e-07
1055,7.517240544460888e-07
1056,7.627135840005911e-07
1057,8.891503497702713e-07
1058,8.1805277249892e-07
1059,7.773737734444722e-07
1060,7.642858683495169e-07
1061,7.629929126534118e-07
1062,7.714286042045675e-07
1063,7.549439240700331e-07
1064,7.627648624472178e-07
1065,7.743202576313866e-07
1066,7.570557813940164e-07
1067,7.562184590621238e-07
1068,7.455292695516841e-07
1069,7.84854559371913e-07
1070,7.447395377399532e-07
