,0
656,5.5122680650944774e-06
657,5.372100334806473e-06
658,5.366806288588675e-06
659,5.5559670270615596e-06
660,5.486646062178936e-06
661,5.562086882927669e-06
662,5.61820990262853e-06
663,5.349947658613695e-06
664,5.8751751852755036e-06
665,5.393612504959916e-06
666,5.733838369993427e-06
667,5.438179869088344e-06
668,5.759854781948836e-06
669,5.571058101691711e-06
670,5.519395187232261e-06
671,5.515553180839466e-06
672,5.5079580911225514e-06
673,5.581217764019466e-06
674,6.027755482577932e-06
675,5.659137516959238e-06
676,5.4880581395243616e-06
677,5.494432907747153e-06
678,5.5554403499410595e-06
679,5.3623036517400824e-06
680,5.445147692200086e-06
681,5.664579018157308e-06
682,5.563103770901796e-06
683,5.754471588046934e-06
684,5.5755164365951365e-06
685,5.4562369844607095e-06
686,5.560228400877005e-06
687,5.449790771468299e-06
688,5.590515457256937e-06
689,6.108844207293218e-06
690,5.944500501577974e-06
691,5.672727251640176e-06
692,5.490386649746547e-06
693,5.570777220358358e-06
694,5.621243507415539e-06
695,5.516492641397989e-06
696,5.685860656501704e-06
697,5.774923549554663e-06
698,5.551821020080269e-06
699,5.660556162445903e-06
700,5.600104051456533e-06
701,5.613768076147897e-06
702,5.5734440270706015e-06
703,5.808004087492731e-06
704,5.508609916070472e-06
705,5.969069087649467e-06
706,5.563655138914671e-06
707,5.707062419129539e-06
708,5.92264526008996e-06
709,5.565376580851377e-06
710,5.820959294955339e-06
711,5.727113381636655e-06
712,5.837448915539129e-06
713,5.690663923384792e-06
714,5.761214051295767e-06
715,5.696161799987824e-06
716,5.891038742212317e-06
717,5.908617224745622e-06
718,5.947847948827966e-06
719,5.6374999812685345e-06
720,5.536382478206097e-06
721,5.637240702749126e-06
722,5.806693651394174e-06
723,5.4741127363995245e-06
724,5.521450751645665e-06
725,5.859839265793702e-06
726,5.5699279021935e-06
727,5.488107462020903e-06
728,5.7375505958968465e-06
729,5.514791644145589e-06
730,5.63756457436974e-06
731,5.736287781242544e-06
732,5.723426254220851e-06
733,5.857782336963305e-06
734,5.628229105999101e-06
735,5.596659719606906e-06
736,5.601668407990256e-06
737,5.882995946551739e-06
738,6.013613636349072e-06
739,5.590560204116145e-06
740,5.641822018308708e-06
741,5.536041650581562e-06
742,5.510531754509232e-06
743,5.6127835555390946e-06
744,5.694763881113242e-06
745,5.735179453413599e-06
746,5.663412134115224e-06
747,5.696201222635341e-06
748,5.6099585297986524e-06
749,5.55794393907394e-06
750,5.450000080828473e-06
751,5.690206232907961e-06
752,5.8429751852825514e-06
753,5.962929274325936e-06
754,5.721199637601073e-06
755,5.625181361234269e-06
756,5.660684547663369e-06
757,5.754517443973888e-06
758,5.950100214927707e-06
759,5.596891212804301e-06
760,5.5922997200088215e-06
761,5.386330180557359e-06
762,5.7564861235621195e-06
763,5.693078450845364e-06
764,5.905120534192113e-06
765,5.541231656780744e-06
766,5.710493897212671e-06
767,5.550937502600088e-06
768,5.553082519707434e-06
769,5.667875598545471e-06
770,5.600626251950961e-06
771,6.007314569106603e-06
772,5.8342620841649405e-06
773,5.916216161075192e-06
774,5.74688146458629e-06
775,5.861885233943973e-06
776,6.072617887124399e-06
777,6.121321417664218e-06
778,5.56342741465994e-06
779,5.60994826180624e-06
780,5.552061998763016e-06
781,5.613195952316074e-06
782,5.714241714500889e-06
783,5.921621639434168e-06
784,5.565527946156532e-06
785,5.930460852442285e-06
786,5.481075452141764e-06
787,5.496985523713648e-06
788,5.5815272475148276e-06
789,5.506846485094311e-06
790,5.551820970867236e-06
791,5.713428252018725e-06
792,5.419916591443883e-06
793,5.5411458295869425e-06
794,5.854395036979298e-06
795,5.66663181830957e-06
796,5.587382770808194e-06
797,5.598638708951898e-06
798,5.539308144657021e-06
799,5.9334677079307095e-06
800,6.051951935226974e-06
801,5.762397524419806e-06
802,5.5034445443298544e-06
803,5.829459677703601e-06
804,5.586160288173434e-06
805,5.77191014666409e-06
806,6.008708679529319e-06
807,5.5832465624271506e-06
808,5.541623299852989e-06
809,5.5661105413773565e-06
810,5.608220594169758e-06
811,5.624016488408892e-06
812,5.948331737291695e-06
813,5.7849640038198225e-06
814,5.624634679163843e-06
815,6.3402009393725005e-06
816,5.867701904253126e-06
817,5.848094797956955e-06
818,5.7386861576546255e-06
819,5.7728215762224685e-06
820,5.74679753366927e-06
821,5.7978284017160255e-06
822,5.771104177808239e-06
823,5.779257019717675e-06
824,5.592187562797335e-06
825,5.695355973918649e-06
826,6.028585762063176e-06
827,5.933569198172008e-06
828,5.673760234676292e-06
829,5.6636459059215365e-06
830,5.649948007552155e-06
831,5.8713995947624874e-06
832,5.7445360784486086e-06
833,5.923138844257809e-06
834,5.6586278463738515e-06
835,5.641570698752688e-06
836,5.917373359708487e-06
837,5.823725308863394e-06
838,5.850514469096014e-06
839,5.951979684201424e-06
840,5.699271568119948e-06
841,5.871823722387848e-06
842,6.125425425562281e-06
